Ngày,Địa chỉ,Quận,Huyện,Loại hình nhà ở,Giấy tờ pháp lý,Số tầng,Số phòng ngủ,Diện tích,Dài,Rộng,Giá/m2
6/24/2020,"Đường Hà Trì 1, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà ngõ, hẻm",Đã có sổ,5,4 phòng,37 m²,NaN,4 m,"71,62 triệu/m²"
6/24/2020,"Đường Lê Xuân Điệp, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Kiến Hưng,"Nhà mặt phố, mặt tiền",Đã có sổ,5,4 phòng,55 m²,14 m,4 m,"85,09 triệu/m²"
6/24/2020,"Đường Mỗ Lao, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao,"Nhà ngõ, hẻm",Đã có sổ,5,6 phòng,60 m²,NaN,NaN,"113,33 triệu/m²"
6/24/2020,"Đường Trần Phú, Phường Quang Trung, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Quang Trung,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,62 m²,NaN,NaN,"63,71 triệu/m²"
6/24/2020,"Đường Bà Triệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà ngõ, hẻm",NaN,NaN,6 phòng,64 m²,NaN,NaN,"30,47 triệu/m²"
6/24/2020,"Đường Hà Cầu, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4 phòng,30 m²,NaN,NaN,75 triệu/m²
6/24/2020,"ngõ 18, Đường Ngô Quyền, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà ngõ, hẻm",Đã có sổ,3,4 phòng,45 m²,12 m,3 m,"48,89 triệu/m²"
6/24/2020,"Đường Nguyễn Trãi, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Nguyễn Trãi,"Nhà ngõ, hẻm",Đã có sổ,5,3 phòng,40 m²,NaN,NaN,80 triệu/m²
6/24/2020,"0946022929, Đường Phố Lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà mặt phố, mặt tiền",Đã có sổ,NaN,5 phòng,30 m²,NaN,NaN,"101,67 triệu/m²"
6/24/2020,"Đường Kiến Hưng, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Kiến Hưng,"Nhà ngõ, hẻm",NaN,NaN,4 phòng,35 m²,NaN,NaN,"67,14 triệu/m²"
6/24/2020,"Đường Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà mặt phố, mặt tiền",Đã có sổ,5,4 phòng,35 m²,9 m,4 m,"102,86 triệu/m²"
6/24/2020,"Đường Bà Triệu, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Kiến Hưng,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,35 m²,NaN,3 m,"65,43 triệu/m²"
6/24/2020,"Đường Ngô Quyền, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,"Nhà ngõ, hẻm",NaN,NaN,3 phòng,45 m²,NaN,NaN,"48,89 triệu/m²"
6/24/2020,"Đường Quang Trung, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà mặt phố, mặt tiền",NaN,NaN,3 phòng,56 m²,NaN,46 m,"128,57 triệu/m²"
6/24/2020,"Đường Tô Hiệu, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà mặt phố, mặt tiền",NaN,NaN,2 phòng,30 m²,NaN,NaN,75 triệu/m²
6/24/2020,"Đường Kiến Hưng, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Kiến Hưng,"Nhà ngõ, hẻm",NaN,NaN,4 phòng,65 m²,19 m,3.5 m,"58,46 triệu/m²"
6/24/2020,"Đường Hà Trì 1, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà ngõ, hẻm",NaN,NaN,4 phòng,64 m²,18 m,3.5 m,"57,81 triệu/m²"
6/24/2020,"Đường Quang Trung, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,"Nhà ngõ, hẻm",Đã có sổ,2,2 phòng,50 m²,NaN,NaN,"50,4 triệu/m²"
6/24/2020,"Đường Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà ngõ, hẻm",NaN,NaN,4 phòng,40 m²,NaN,3.5 m,96.250 đ/m²
6/24/2020,"Đường Phú Lương, Phường Phú Lương, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phú Lương,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,33 m²,NaN,3 m,"42,42 triệu/m²"
6/24/2020,"Đường Nhuệ Giang, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Nguyễn Trãi,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,42 m²,NaN,NaN,"125,95 triệu/m²"
6/24/2020,"Đường Lê Trọng Tấn, Phường Quang Trung, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Quang Trung,"Nhà ngõ, hẻm",Đã có sổ,NaN,4 phòng,55 m²,NaN,NaN,"63,64 triệu/m²"
6/24/2020,"Đường Ỷ La, Phường Dương Nội, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Dương Nội,"Nhà ngõ, hẻm",NaN,NaN,2 phòng,47 m²,NaN,NaN,"48,94 triệu/m²"
6/24/2020,"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Quang Trung,"Nhà mặt phố, mặt tiền",NaN,NaN,2 phòng,30 m²,NaN,NaN,205 triệu/m²
6/24/2020,"Đường Huỳnh Thúc Kháng, Phường Yết Kiêu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yết Kiêu,"Nhà ngõ, hẻm",NaN,NaN,4 phòng,30 m²,NaN,NaN,"95,33 triệu/m²"
6/24/2020,"Đường Ba La, Phường Phú Lương, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phú Lương,"Nhà mặt phố, mặt tiền",NaN,NaN,6 phòng,55 m²,NaN,NaN,"83,64 triệu/m²"
6/24/2020,"Đường Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao,"Nhà ngõ, hẻm",Đã có sổ,6,9 phòng,45 m²,11 m,4 m,"81,11 triệu/m²"
6/24/2020,"Đường Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phúc La,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4 phòng,45 m²,NaN,NaN,"187,78 triệu/m²"
6/24/2020,"Đường Chiến Thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà ngõ, hẻm",Đã có sổ,6,4 phòng,28 m²,NaN,NaN,"107,14 triệu/m²"
6/24/2020,"Đường Quang Lãm, Phường Phú Lãm, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phú Lãm,"Nhà ngõ, hẻm",Đã có sổ,5,4 phòng,33 m²,NaN,3 m,"48,48 triệu/m²"
6/24/2020,"Đường Chiến Thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà ngõ, hẻm",Đã có sổ,6,4 phòng,25 m²,NaN,3 m,120 triệu/m²
6/24/2020,"Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao,"Nhà mặt phố, mặt tiền",NaN,NaN,2 phòng,45 m²,7 m,6 m,"105,56 triệu/m²"
6/24/2020,"Đường La Nội, Phường Dương Nội, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Dương Nội,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,30 m²,NaN,NaN,"63,33 triệu/m²"
6/24/2020,"Đường Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà mặt phố, mặt tiền",Đã có sổ,4,3 phòng,31 m²,NaN,NaN,"127,42 triệu/m²"
6/24/2020,"Đường Phố Lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà ngõ, hẻm",NaN,NaN,2 phòng,37 m²,8 m,5 m,"93,24 triệu/m²"
6/24/2020,"Đường Nguyễn Văn Lộc, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao,Nhà biệt thự,Đã có sổ,4,8 phòng,156 m²,NaN,9.6 m,"192,31 triệu/m²"
6/24/2020,"Đường Do Lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",Đã có sổ,4,2 phòng,48 m²,10 m,3 m,"31,67 triệu/m²"
6/24/2020,"Đường Đa Sĩ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Kiến Hưng,"Nhà mặt phố, mặt tiền",Đã có sổ,NaN,3 phòng,38 m²,NaN,NaN,"61,84 triệu/m²"
6/24/2020,"Đường Bà Triệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà ngõ, hẻm",NaN,NaN,4 phòng,40 m²,NaN,NaN,"87,5 triệu/m²"
6/24/2020,"Đường La Nội, Phường Dương Nội, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Dương Nội,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,31 m²,NaN,NaN,"58,06 triệu/m²"
6/24/2020,"Đường Chiến Thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà mặt phố, mặt tiền",Đã có sổ,4,4 phòng,75 m²,16.6 m,4.5 m,"133,32 triệu/m²"
6/24/2020,"Đường Bắc Lãm, Phường Phú Lương, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phú Lương,"Nhà ngõ, hẻm",Đã có sổ,NaN,3 phòng,30 m²,NaN,NaN,45 triệu/m²
6/24/2020,"Đường Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà ngõ, hẻm",Đã có sổ,5,3 phòng,37 m²,NaN,NaN,100 triệu/m²
6/24/2020,"Đường Nguyễn Văn Lộc, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao,Nhà phố liền kề,NaN,NaN,4 phòng,80 m²,NaN,4.5 m,"118,75 triệu/m²"
6/24/2020,"Đường 19/5, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,Nhà phố liền kề,Đã có sổ,NaN,5 phòng,70 m²,14 m,5 m,97.142 đ/m²
6/24/2020,"1, Đường Phú Lương, Phường Phú Lương, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phú Lương,"Nhà ngõ, hẻm",NaN,NaN,3 phòng,52 m²,13 m,4 m,"34,23 triệu/m²"
6/24/2020,"Đường Lê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,"Nhà mặt phố, mặt tiền",Đã có sổ,NaN,4 phòng,51 m²,NaN,NaN,"54,9 triệu/m²"
6/24/2020,"Đường Yên Lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",Đã có sổ,NaN,4 phòng,33 m²,NaN,NaN,"46,97 triệu/m²"
6/24/2020,"Đường Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,30 m²,10 m,3 m,"78,33 triệu/m²"
6/24/2020,"Đường Quốc lộ 21, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Kiến Hưng,"Nhà ngõ, hẻm",Đã có sổ,NaN,3 phòng,32 m²,NaN,NaN,"39,06 triệu/m²"
6/24/2020,"Đường Đoàn Kết, Phường Biên Giang, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Biên Giang,"Nhà ngõ, hẻm",Đã có sổ,NaN,3 phòng,40 m²,NaN,NaN,"34,5 triệu/m²"
6/24/2020,"Đường Ngô Quyền, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà ngõ, hẻm",NaN,NaN,3 phòng,45 m²,NaN,NaN,"75,56 triệu/m²"
6/24/2020,"Đường La Cả, Phường Dương Nội, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Dương Nội,"Nhà ngõ, hẻm",Đã có sổ,NaN,3 phòng,31 m²,NaN,NaN,"58,06 triệu/m²"
6/24/2020,"Đường Cầu Am, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà ngõ, hẻm",NaN,NaN,3 phòng,52 m²,NaN,NaN,"67,31 triệu/m²"
6/24/2020,"48, Đường Quang Trung, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,"Nhà ngõ, hẻm",Đã có sổ,3,4 phòng,63 m²,NaN,NaN,"59,52 triệu/m²"
6/24/2020,"Đường Ngô Quyền, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà mặt phố, mặt tiền",NaN,NaN,3 phòng,50 m²,NaN,NaN,74 triệu/m²
6/24/2020,"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Quang Trung,"Nhà mặt phố, mặt tiền",NaN,NaN,3 phòng,63 m²,NaN,NaN,"61,11 triệu/m²"
6/24/2020,"Đường An Hòa, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao,"Nhà mặt phố, mặt tiền",Đã có sổ,NaN,2 phòng,25 m²,7 m,35 m,"79,2 triệu/m²"
6/24/2020,"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Quang Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,NaN,4 phòng,80 m²,NaN,NaN,75 triệu/m²
6/24/2020,"Đường Nguyễn Khuyến, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà ngõ, hẻm",Đã có sổ,NaN,4 phòng,38 m²,NaN,3 m,"101,32 triệu/m²"
6/24/2020,"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Quang Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,3,2 phòng,63 m²,18 m,3.6 m,"59,52 triệu/m²"
6/24/2020,"Đường Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phúc La,Nhà phố liền kề,Đã có sổ,7,10 phòng,50 m²,12 m,4 m,128 triệu/m²
6/24/2020,"Khu đô thị Kiến Hưng, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Kiến Hưng,Nhà phố liền kề,NaN,NaN,5 phòng,50 m²,NaN,NaN,97 triệu/m²
6/24/2020,"Đường Ngô Thì Nhậm, Phường Quang Trung, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Quang Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,NaN,5 phòng,35 m²,9 m,4 m,"81,43 triệu/m²"
6/24/2020,"Đường Tô Hiệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà ngõ, hẻm",Đang chờ sổ,4,4 phòng,32 m²,10 m,3 m,"51,56 triệu/m²"
6/24/2020,"KĐT Văn Quán, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,Nhà phố liền kề,Đã có sổ,NaN,4 phòng,68 m²,NaN,NaN,"98,53 triệu/m²"
6/24/2020,"Đường Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Phúc La,"Nhà mặt phố, mặt tiền",NaN,NaN,4 phòng,50 m²,NaN,42 m,124 triệu/m²
6/24/2020,"Đường Nguyễn Khuyến, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà ngõ, hẻm",Đã có sổ,5,4 phòng,48 m²,NaN,NaN,"81,25 triệu/m²"
6/24/2020,"Đường Tố Hữu, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,"Nhà ngõ, hẻm",Đã có sổ,NaN,6 phòng,70 m²,NaN,NaN,"45,71 triệu/m²"
6/24/2020,"dương lâm, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà mặt phố, mặt tiền",NaN,NaN,4 phòng,37 m²,NaN,NaN,"71,62 triệu/m²"
6/24/2020,"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Quang Trung,"Nhà mặt phố, mặt tiền",NaN,NaN,4 phòng,65 m²,NaN,NaN,"57,69 triệu/m²"
6/24/2020,"Đường Yên Lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,35 m²,8 m,45 m,"47,14 triệu/m²"
6/24/2020,"Đường Ngô Quyền, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà ngõ, hẻm",Đã có sổ,3,3 phòng,41 m²,11 m,3.5 m,"53,66 triệu/m²"
6/24/2020,"Đường Ngô Thì Nhậm, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,"Nhà mặt phố, mặt tiền",Đã có sổ,NaN,2 phòng,50 m²,10 m,5 m,64 triệu/m²
6/23/2020,"Đường Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,60 m²,10 m,6 m,"55,83 triệu/m²"
6/23/2020,"5, Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao,"Nhà mặt phố, mặt tiền",NaN,NaN,3 phòng,37 m²,12 m,3.2 m,"105,41 triệu/m²"
6/23/2020,"Đường Quang Trung, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,"Nhà ngõ, hẻm",Đã có sổ,2,4 phòng,50 m²,NaN,NaN,53 triệu/m²
6/23/2020,"Đường Quang Trung, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,45 m²,12 m,3 m,"57,78 triệu/m²"
6/23/2020,"Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao,"Nhà mặt phố, mặt tiền",NaN,NaN,4 phòng,45 m²,NaN,NaN,"84,44 triệu/m²"
6/23/2020,"Đường Đại An, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà mặt phố, mặt tiền",NaN,NaN,4 phòng,65 m²,NaN,NaN,"99,23 triệu/m²"
6/23/2020,"Đường Văn Khê, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,Nhà phố liền kề,Đã có sổ,5,5 phòng,85 m²,NaN,NaN,100 triệu/m²
6/23/2020,"La Khê, Hà Đông, Hà Nội., Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,Nhà phố liền kề,Đã có sổ,6,4 phòng,50 m²,NaN,4 m,128 triệu/m²
6/23/2020,"Đường Lê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,Nhà phố liền kề,Đã có sổ,NaN,5 phòng,50 m²,12 m,4 m,128 triệu/m²
6/23/2020,"Đường Ngô Thì Sỹ, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,33 m²,NaN,NaN,"93,94 triệu/m²"
6/23/2020,"Đường Hà Trì 1, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà ngõ, hẻm",Đã có sổ,3,3 phòng,45 m²,NaN,NaN,"64,44 triệu/m²"
6/23/2020,"Đường Cầu Đơ 3, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà ngõ, hẻm",NaN,NaN,4 phòng,45 m²,NaN,NaN,"81,78 triệu/m²"
6/23/2020,"Đường Ỷ La, Phường Dương Nội, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Dương Nội,"Nhà ngõ, hẻm",Đã có sổ,NaN,4 phòng,30 m²,NaN,NaN,64 triệu/m²
6/23/2020,"Đường Ỷ La, Phường Dương Nội, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Dương Nội,"Nhà mặt phố, mặt tiền",Đã có sổ,3,2 phòng,43 m²,NaN,NaN,"48,84 triệu/m²"
6/23/2020,"Đường 19/5, Phường Văn Quán, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Văn Quán,"Nhà ngõ, hẻm",Đã có sổ,NaN,9 phòng,50 m²,NaN,NaN,90 triệu/m²
6/23/2020,"Đường Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao,Nhà phố liền kề,Đã có sổ,5,3 phòng,35 m²,NaN,NaN,"136,57 triệu/m²"
6/23/2020,"Vũ Ngọc Khánh, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao,"Nhà mặt phố, mặt tiền",Đã có sổ,NaN,10 phòng,367 m²,18 m,25 m,"185,29 triệu/m²"
6/23/2020,"Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao,"Nhà ngõ, hẻm",Đã có sổ,1,1 phòng,48 m²,NaN,NaN,75 triệu/m²
6/23/2020,"1 chu văn an, Phường Yết Kiêu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yết Kiêu,"Nhà mặt phố, mặt tiền",NaN,NaN,3 phòng,36 m²,NaN,NaN,"83,33 triệu/m²"
6/23/2020,"Đường Quang Trung, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",NaN,NaN,3 phòng,32 m²,NaN,NaN,"49,06 triệu/m²"
6/23/2020,"Đường Cầu Bươu, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Kiến Hưng,"Nhà mặt phố, mặt tiền",Đã có sổ,NaN,3 phòng,108 m²,10 m,10 m,"14,81 triệu/m²"
6/23/2020,"Đường Ngô Thì Nhậm, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,"Nhà mặt phố, mặt tiền",NaN,NaN,6 phòng,115 m²,23 m,5 m,"85,22 triệu/m²"
6/23/2020,"Đường Quang Trung, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà ngõ, hẻm",Đã có sổ,4,3 phòng,30 m²,8 m,4 m,50 triệu/m²
6/23/2020,"Đường Hòa Bình, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Yên Nghĩa,"Nhà mặt phố, mặt tiền",Đã có sổ,4,3 phòng,33 m²,6.6 m,5 m,"39,39 triệu/m²"
6/23/2020,"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Quang Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,NaN,6 phòng,56 m²,15 m,42 m,"128,57 triệu/m²"
6/23/2020,"Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,55 m²,NaN,4.3 m,"58,18 triệu/m²"
6/23/2020,"hà trì, Phường La Khê, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường La Khê,"Nhà ngõ, hẻm",Đã có sổ,5,3 phòng,36 m²,NaN,5 m,"58,33 triệu/m²"
6/23/2020,"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Quang Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,NaN,4 phòng,35 m²,NaN,NaN,"177,14 triệu/m²"
6/23/2020,"Đường Bà Triệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,48 m²,10 m,4 m,"59,38 triệu/m²"
6/23/2020,"Đường Phố Lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Vạn Phúc,"Nhà mặt phố, mặt tiền",Đã có sổ,5,4 phòng,35 m²,10 m,3 m,80 triệu/m²
6/23/2020,"Đường Hà Trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà ngõ, hẻm",Đã có sổ,5,4 phòng,35 m²,NaN,3.5 m,"64,29 triệu/m²"
6/23/2020,"Đường Hà Trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà ngõ, hẻm",NaN,NaN,3 phòng,30 m²,NaN,NaN,75 triệu/m²
6/23/2020,"Đường Hà Trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu,"Nhà ngõ, hẻm",Đã có sổ,4,4 phòng,37 m²,NaN,4 m,"71,62 triệu/m²"
